YEAR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,Location,timestamp,lightning
2013,26.57,25.24,25.9,20.45,92.31,0.04,98.98,3,200.08,4.18,200.47,Prayagraj,2013-07-06 05:00:00,0
2013,27.57,25,26.28,20.14,85.81,0.04,99.03,3.6,207.96,4.3,209.73,Prayagraj,2013-07-06 06:00:00,0
2013,28.97,24.58,26.78,19.65,77.19,0.05,99.08,3.76,213.29,4.29,212.5,Prayagraj,2013-07-06 07:00:00,0
2013,29.86,24.53,27.19,19.53,73.06,0.31,99.14,3.19,198.88,3.62,198.24,Prayagraj,2013-07-06 08:00:00,0
2013,30.28,24.58,27.43,19.59,71.56,0.42,99.18,2.88,180,3.27,180.41,Prayagraj,2013-07-06 09:00:00,0
2013,30.56,24.69,27.62,19.71,70.81,0.51,99.17,2.8,163.13,3.16,164.07,Prayagraj,2013-07-06 10:00:00,0
2013,30.92,24.82,27.87,19.9,70,0.46,99.13,2.81,150.29,3.15,151.4,Prayagraj,2013-07-06 11:00:00,0
2013,31.17,24.92,28.05,20.02,69.38,0.38,99.06,2.94,139.53,3.32,140.92,Prayagraj,2013-07-06 12:00:00,0
2013,31.3,24.96,28.13,20.08,69.06,0.37,99.01,3.09,130.79,3.53,132.13,Prayagraj,2013-07-06 13:00:00,0
2013,31.38,25.01,28.19,20.14,68.88,0.28,98.96,2.87,124.81,3.33,126.6,Prayagraj,2013-07-06 14:00:00,0
2013,31.37,25.04,28.21,20.2,69.12,0.15,98.93,2.57,121.17,3.01,123.36,Prayagraj,2013-07-06 15:00:00,0
2013,31.01,25.31,28.16,20.51,71.62,0.07,98.93,2.36,119.28,2.98,121.27,Prayagraj,2013-07-06 16:00:00,0
2013,30.04,25.55,27.8,20.81,76.88,0.04,98.97,2.26,119.23,3.27,120.54,Prayagraj,2013-07-06 17:00:00,0
2013,28.75,26.62,27.69,22.16,88.19,0.03,99.02,1.8,110.32,3.49,110.47,Prayagraj,2013-07-06 18:00:00,0
2013,28.24,26.29,27.26,21.73,89.06,0.04,99.07,2.05,100.75,4.17,100.68,Prayagraj,2013-07-06 19:00:00,0
2013,27.78,25.9,26.84,21.24,89.38,0.05,99.12,2.44,99.01,5.3,98.91,Prayagraj,2013-07-06 20:00:00,0
2013,27.45,25.66,26.55,20.94,89.81,0.05,99.16,2.94,104.29,6.21,104.28,Prayagraj,2013-07-06 21:00:00,0
2013,27.16,25.57,26.37,20.81,90.88,0.05,99.15,3.31,110.02,6.43,109.95,Prayagraj,2013-07-06 22:00:00,0
2013,26.88,25.58,26.23,20.81,92.38,0.07,99.14,3.5,112.04,6.26,112.15,Prayagraj,2013-07-06 23:00:00,0
2013,26.66,25.58,26.12,20.81,93.69,0.08,99.13,3.59,112.54,6.08,113.01,Prayagraj,2013-07-07 00:00:00,0
2013,26.51,25.51,26.01,20.75,94.12,0.07,99.12,3.76,117.47,6.27,118.26,Prayagraj,2013-07-07 01:00:00,0
2013,26.33,25.46,25.9,20.69,94.75,0.06,99.1,3.51,123.55,5.91,124.01,Prayagraj,2013-07-07 02:00:00,0
2013,26.15,25.42,25.79,20.63,95.62,0.04,99.08,3.05,131.37,5.36,131.52,Prayagraj,2013-07-07 03:00:00,0
2013,25.97,25.4,25.68,20.57,96.5,0.04,99.07,2.58,137.95,4.88,138.05,Prayagraj,2013-07-07 04:00:00,0
2013,26.54,25.58,26.06,20.81,94.38,0.03,99.09,3.13,142.61,4.12,142.63,Prayagraj,2013-07-07 05:00:00,0
2013,27.87,25.87,26.87,21.18,88.69,0.05,99.11,3.11,148.35,3.65,149.65,Prayagraj,2013-07-07 06:00:00,0
2013,29.84,25.82,27.83,21.12,78.94,0.12,99.13,3.22,160.29,3.69,161.87,Prayagraj,2013-07-07 07:00:00,0
2013,31.4,25.8,28.6,21.12,72.19,0.46,99.13,3.12,166.24,3.52,167.82,Prayagraj,2013-07-07 08:00:00,0
2013,32.23,25.9,29.06,21.18,69.19,0.71,99.12,2.89,161.86,3.24,163.75,Prayagraj,2013-07-07 09:00:00,0
2013,32.73,25.98,29.35,21.36,67.69,0.97,99.1,2.75,154.02,3.07,156.17,Prayagraj,2013-07-07 10:00:00,0
2013,33.03,26.07,29.55,21.42,66.81,0.57,99.05,2.88,148.21,3.22,150.32,Prayagraj,2013-07-07 11:00:00,0
2013,33.26,26.1,29.68,21.55,66.19,0.42,98.97,2.98,148.52,3.35,150.5,Prayagraj,2013-07-07 12:00:00,0
2013,33.34,26.09,29.72,21.55,65.81,0.36,98.89,2.97,151.88,3.36,153.61,Prayagraj,2013-07-07 13:00:00,0
2013,33.3,26.13,29.72,21.61,66.06,0.33,98.82,2.96,153.98,3.35,155.29,Prayagraj,2013-07-07 14:00:00,0
2013,32.83,26.29,29.56,21.79,68.5,0.26,98.78,2.86,153.36,3.35,154.57,Prayagraj,2013-07-07 15:00:00,0
2013,32.04,26.67,29.35,22.34,73.25,0.12,98.78,2.54,150.52,3.44,151.34,Prayagraj,2013-07-07 16:00:00,0
2013,30.94,26.75,28.84,22.4,78.38,0.13,98.8,2.58,146.74,3.79,147.29,Prayagraj,2013-07-07 17:00:00,0
2013,29.5,27.39,28.44,23.25,88.31,0.08,98.86,2.11,141.6,4.31,141.41,Prayagraj,2013-07-07 18:00:00,0
2013,28.86,27.15,28.01,22.95,90.44,0.1,98.91,2.35,136.75,5.05,136.88,Prayagraj,2013-07-07 19:00:00,0
2013,28.45,26.91,27.69,22.58,91.25,0.11,98.97,2.74,135.69,5.64,135.79,Prayagraj,2013-07-07 20:00:00,0
2013,28.14,26.82,27.48,22.46,92.44,0.14,99.01,3.1,139.29,5.89,139.36,Prayagraj,2013-07-07 21:00:00,0
2013,27.84,26.78,27.31,22.4,93.88,0.2,98.99,3.24,146.81,5.75,146.98,Prayagraj,2013-07-07 22:00:00,0
2013,27.57,26.76,27.16,22.4,95.25,0.27,98.96,2.96,154.65,5.24,154.77,Prayagraj,2013-07-07 23:00:00,0
2013,27.38,26.73,27.05,22.34,96.12,0.32,98.93,2.4,160.45,4.6,160.67,Prayagraj,2013-07-08 00:00:00,0
2013,27.26,26.69,26.97,22.28,96.56,0.35,98.91,1.96,163.52,4.02,163.86,Prayagraj,2013-07-08 01:00:00,0
2013,27.15,26.62,26.88,22.22,96.81,0.35,98.88,1.71,171.35,3.61,171.78,Prayagraj,2013-07-08 02:00:00,0
2013,27.02,26.51,26.76,22.09,96.94,0.32,98.85,1.62,182.77,3.43,183.27,Prayagraj,2013-07-08 03:00:00,0
2013,26.92,26.39,26.65,21.91,96.75,0.28,98.86,1.69,192.82,3.62,193.5,Prayagraj,2013-07-08 04:00:00,0
2013,27.63,26.52,27.08,22.09,93.56,0.27,98.91,2.57,200.86,3.73,201.4,Prayagraj,2013-07-08 05:00:00,0
2013,28.62,26.66,27.65,22.28,89,0.34,98.96,3.1,208.24,3.63,210.37,Prayagraj,2013-07-08 06:00:00,0
2013,29.99,26.5,28.24,22.03,81.5,0.47,98.99,3.35,223.49,3.88,225.24,Prayagraj,2013-07-08 07:00:00,0
2013,31.09,26.32,28.7,21.79,75.75,0.23,98.99,3.13,233.22,3.53,233.74,Prayagraj,2013-07-08 08:00:00,0
2013,32.03,26.31,29.17,21.79,71.81,0.24,98.97,2.65,237.76,2.94,238.04,Prayagraj,2013-07-08 09:00:00,0
2013,32.68,26.29,29.48,21.79,69.12,0.22,98.95,2.27,243.43,2.5,243.68,Prayagraj,2013-07-08 10:00:00,0
2013,33.12,26.23,29.67,21.67,67.19,0.22,98.89,2.13,250.97,2.35,250.96,Prayagraj,2013-07-08 11:00:00,0
2013,33.48,26.13,29.8,21.61,65.44,0.24,98.83,2.19,255.32,2.42,255.6,Prayagraj,2013-07-08 12:00:00,0
2013,33.77,26.02,29.9,21.48,64,0.23,98.75,2.21,255.67,2.47,256.27,Prayagraj,2013-07-08 13:00:00,0
2013,33.68,25.92,29.8,21.36,63.88,0.26,98.68,2.19,253.38,2.47,254.6,Prayagraj,2013-07-08 14:00:00,0
2013,33.37,25.99,29.68,21.42,65.31,0.31,98.63,2.06,244.89,2.4,246.43,Prayagraj,2013-07-08 15:00:00,0
2013,32.87,26.24,29.55,21.79,68.12,0.35,98.61,1.9,228.5,2.4,229.88,Prayagraj,2013-07-08 16:00:00,0
2013,31.84,26.32,29.08,21.91,72.62,0.33,98.63,2.02,207.95,2.71,209.38,Prayagraj,2013-07-08 17:00:00,0
2013,30.19,27.52,28.86,23.5,85.56,0.25,98.69,1.9,189.46,3.58,189.17,Prayagraj,2013-07-08 18:00:00,0
2013,29.28,27.16,28.23,22.95,88.25,0.15,98.75,2.24,182,4.75,182.17,Prayagraj,2013-07-08 19:00:00,0
2013,28.65,26.75,27.7,22.4,89.31,0.08,98.81,2.5,181.43,5.44,181.48,Prayagraj,2013-07-08 20:00:00,0
2013,28.22,26.5,27.36,22.09,90.31,0.06,98.85,2.67,182.52,5.76,182.57,Prayagraj,2013-07-08 21:00:00,0
2013,27.85,26.35,27.1,21.85,91.44,0.06,98.85,2.73,183.28,5.8,183.4,Prayagraj,2013-07-08 22:00:00,0
2013,27.55,26.23,26.9,21.73,92.38,0.06,98.83,2.72,182.63,5.65,182.69,Prayagraj,2013-07-08 23:00:00,0
2013,27.26,26.08,26.67,21.55,93.12,0.05,98.78,2.77,179.19,5.6,179.36,Prayagraj,2013-07-09 00:00:00,0
2013,26.97,25.85,26.41,21.24,93.5,0.04,98.72,3.02,175.4,5.77,175.34,Prayagraj,2013-07-09 01:00:00,0
2013,26.7,25.61,26.15,20.94,93.56,0.04,98.69,3.49,176.15,6.12,176.04,Prayagraj,2013-07-09 02:00:00,0
2013,26.43,25.37,25.9,20.63,93.75,0.04,98.66,3.84,180,6.34,180.07,Prayagraj,2013-07-09 03:00:00,0
2013,26.16,25.15,25.65,20.39,94,0.03,98.67,3.88,184.04,6.36,184.37,Prayagraj,2013-07-09 04:00:00,0
2013,26.53,25.2,25.87,20.45,92.31,0.02,98.69,4.37,187.09,5.87,187.27,Prayagraj,2013-07-09 05:00:00,0
2013,27.79,25.61,26.7,20.94,87.81,0.04,98.72,4.7,192.88,5.7,196.15,Prayagraj,2013-07-09 06:00:00,0
2013,29.44,25.61,27.52,20.94,79.75,0.05,98.74,5.86,211.25,7.11,212.94,Prayagraj,2013-07-09 07:00:00,0
2013,30.62,25.71,28.16,21.06,75.06,0.36,98.75,5.78,215.75,6.79,216.53,Prayagraj,2013-07-09 08:00:00,0
2013,31.62,26,28.81,21.42,72.12,0.73,98.74,5.13,217.13,5.93,217.72,Prayagraj,2013-07-09 09:00:00,0
2013,32.15,26.35,29.25,21.91,71.44,0.88,98.7,4.64,220.42,5.32,220.89,Prayagraj,2013-07-09 10:00:00,0
2013,32.36,26.51,29.44,22.16,71.25,0.76,98.6,4.36,227.33,4.99,227.85,Prayagraj,2013-07-09 11:00:00,0
2013,32.37,26.7,29.54,22.4,72.06,0.62,98.51,4.26,236.98,4.89,237.61,Prayagraj,2013-07-09 12:00:00,0
2013,32.15,26.83,29.48,22.58,73.5,0.51,98.44,4.35,248.6,5.01,249.56,Prayagraj,2013-07-09 13:00:00,0
2013,31.79,26.87,29.33,22.64,75.19,0.51,98.39,4.6,257.95,5.39,259.13,Prayagraj,2013-07-09 14:00:00,0
2013,31.05,26.83,28.94,22.64,78.25,0.41,98.37,4.91,261.48,6,262.52,Prayagraj,2013-07-09 15:00:00,0
2013,30.14,26.89,28.51,22.71,82.75,0.3,98.37,5.04,258.46,6.42,258.99,Prayagraj,2013-07-09 16:00:00,0
2013,29.18,27.07,28.12,22.95,88.31,0.24,98.42,4.85,252.76,6.73,253.48,Prayagraj,2013-07-09 17:00:00,0
2013,28.35,26.9,27.63,22.71,91.81,0.22,98.49,4.77,248.77,7.08,249.73,Prayagraj,2013-07-09 18:00:00,0
2013,27.89,26.58,27.23,22.22,92.5,0.2,98.56,4.72,244.83,7.03,245.8,Prayagraj,2013-07-09 19:00:00,0
2013,27.57,26.3,26.94,21.85,92.69,0.19,98.61,4.4,241.02,6.67,241.9,Prayagraj,2013-07-09 20:00:00,0
2013,27.31,26.14,26.73,21.61,93.19,0.21,98.65,4.02,239.09,6.25,239.65,Prayagraj,2013-07-09 21:00:00,0
2013,27.12,26.03,26.57,21.48,93.62,0.24,98.64,3.55,241.18,5.73,241.58,Prayagraj,2013-07-09 22:00:00,0
2013,26.95,25.95,26.45,21.42,94.12,0.27,98.61,3.18,244.88,5.37,245.15,Prayagraj,2013-07-09 23:00:00,0
2013,26.81,25.85,26.33,21.3,94.38,0.3,98.56,3.11,247.74,5.37,247.77,Prayagraj,2013-07-10 00:00:00,0
2013,26.66,25.76,26.21,21.18,94.62,0.33,98.52,3.21,249.49,5.54,249.52,Prayagraj,2013-07-10 01:00:00,0
2013,26.51,25.63,26.07,21,94.81,0.39,98.49,3.61,252,5.91,252.07,Prayagraj,2013-07-10 02:00:00,0
2013,26.33,25.54,25.93,20.87,95.31,0.43,98.49,4.01,254.85,6.23,255.18,Prayagraj,2013-07-10 03:00:00,0
2013,26.19,25.47,25.83,20.81,95.62,0.42,98.49,4.21,256.92,6.37,257.4,Prayagraj,2013-07-10 04:00:00,0
2013,26.37,25.53,25.95,20.87,95,0.37,98.55,4.53,257.74,6.22,258.41,Prayagraj,2013-07-10 05:00:00,0
2013,26.93,25.81,26.37,21.24,93.5,0.36,98.61,4.57,257.56,5.53,258.52,Prayagraj,2013-07-10 06:00:00,0
2013,27.73,26.23,26.98,21.73,91.44,0.45,98.65,4.55,260.31,5.44,262.49,Prayagraj,2013-07-10 07:00:00,0
2013,28.65,26.23,27.44,21.73,86.69,0.16,98.68,5,272.06,6.11,273.52,Prayagraj,2013-07-10 08:00:00,0
2013,29.26,26.15,27.71,21.67,83.25,0.16,98.69,5.12,281.89,6.24,282.8,Prayagraj,2013-07-10 09:00:00,0
2013,29.8,26.03,27.92,21.48,80.12,0.13,98.66,5.15,289.48,6.25,289.95,Prayagraj,2013-07-10 10:00:00,0
2013,30.39,25.85,28.12,21.3,76.69,0.15,98.61,5.06,296.41,6.07,296.63,Prayagraj,2013-07-10 11:00:00,0
2013,31.07,25.72,28.4,21.12,73.19,0.13,98.54,4.85,303.23,5.71,303.34,Prayagraj,2013-07-10 12:00:00,0
2013,31.54,25.72,28.63,21.12,71.25,0.12,98.48,4.46,308.6,5.2,308.59,Prayagraj,2013-07-10 13:00:00,0
2013,31.64,25.69,28.66,21.12,70.69,0.1,98.43,3.97,310.85,4.6,310.73,Prayagraj,2013-07-10 14:00:00,0
2013,31.43,25.65,28.54,21.06,71.44,0.08,98.42,3.29,310.76,3.84,310.46,Prayagraj,2013-07-10 15:00:00,0
2013,30.9,25.87,28.39,21.36,74.56,0.05,98.43,2.37,307.78,2.93,307.63,Prayagraj,2013-07-10 16:00:00,0
2013,30.16,26.08,28.12,21.61,78.81,0.07,98.48,1.55,299.67,2.13,299.48,Prayagraj,2013-07-10 17:00:00,0
2013,29.44,26.51,27.97,22.16,84.19,0.05,98.53,0.92,281.79,1.35,281.38,Prayagraj,2013-07-10 18:00:00,0
2013,29.23,26.08,27.65,21.61,83.19,0.05,98.59,0.66,233.13,0.97,232.85,Prayagraj,2013-07-10 19:00:00,0
2013,28.64,26.23,27.44,21.73,86.75,0.06,98.66,0.96,190.3,1.48,190.01,Prayagraj,2013-07-10 20:00:00,0
2013,27.99,26.3,27.15,21.85,90.44,0.05,98.7,1.31,177.94,2.19,177.95,Prayagraj,2013-07-10 21:00:00,0
2013,27.55,26.12,26.83,21.61,91.81,0.05,98.69,1.47,176.65,2.57,176.69,Prayagraj,2013-07-10 22:00:00,0
2013,27.26,25.96,26.62,21.42,92.44,0.07,98.65,1.46,176.92,2.62,176.92,Prayagraj,2013-07-10 23:00:00,0
2013,27.01,25.77,26.39,21.18,92.81,0.09,98.61,1.39,174.83,2.49,174.97,Prayagraj,2013-07-11 00:00:00,0
2013,26.78,25.62,26.19,21,93.19,0.15,98.57,1.24,168.34,2.19,168.69,Prayagraj,2013-07-11 01:00:00,0
2013,26.54,25.48,26.01,20.81,93.81,0.2,98.54,1.17,158.77,2.09,159.19,Prayagraj,2013-07-11 02:00:00,0
2013,26.29,25.36,25.83,20.69,94.56,0.21,98.55,1.2,148.27,2.3,147.93,Prayagraj,2013-07-11 03:00:00,0
2013,26.06,25.24,25.65,20.51,95.06,0.2,98.6,1.42,139.23,2.98,138.62,Prayagraj,2013-07-11 04:00:00,0
2013,26.48,25.18,25.83,20.39,92.38,0.2,98.71,2.61,139.49,3.9,139.22,Prayagraj,2013-07-11 05:00:00,0
2013,27.28,25.4,26.34,20.69,89.38,0.22,98.81,3.44,146.2,4.12,145.89,Prayagraj,2013-07-11 06:00:00,0
2013,28.59,25.6,27.09,20.87,83.75,0.21,98.87,3.52,146.87,4.17,146.55,Prayagraj,2013-07-11 07:00:00,0
2013,29.69,25.57,27.63,20.87,78.44,0.1,98.9,3.42,142.06,3.96,142.29,Prayagraj,2013-07-11 08:00:00,0
2013,30.26,25.55,27.9,20.81,75.88,0.11,98.9,3.18,135.4,3.64,135.96,Prayagraj,2013-07-11 09:00:00,0
2013,30.69,25.55,28.12,20.81,74,0.1,98.88,3.1,127.53,3.52,128.14,Prayagraj,2013-07-11 10:00:00,0
2013,30.86,25.53,28.19,20.81,73.25,0.09,98.83,3.09,120.39,3.5,120.92,Prayagraj,2013-07-11 11:00:00,0
2013,30.83,25.55,28.19,20.81,73.38,0.08,98.79,3.03,115.64,3.46,116.1,Prayagraj,2013-07-11 12:00:00,0
2013,30.73,25.64,28.18,21,74.25,0.07,98.75,3.01,110.7,3.48,111.2,Prayagraj,2013-07-11 13:00:00,0
2013,30.62,25.8,28.21,21.18,75.44,0.06,98.71,3.15,103.04,3.79,103.61,Prayagraj,2013-07-11 14:00:00,0
2013,30.61,25.96,28.29,21.42,76.25,0.04,98.68,3.43,96.28,4.31,96.97,Prayagraj,2013-07-11 15:00:00,0
2013,30.31,26.16,28.23,21.67,78.38,0.02,98.68,3.49,91.28,4.74,91.89,Prayagraj,2013-07-11 16:00:00,0
2013,29.46,26.64,28.05,22.28,84.75,0.02,98.72,2.99,86.4,5.17,86.27,Prayagraj,2013-07-11 17:00:00,0
2013,28.19,26.5,27.34,22.09,90.38,0.01,98.77,2.87,80.92,6.04,80.84,Prayagraj,2013-07-11 18:00:00,0
2013,27.73,26.12,26.93,21.55,90.88,0.01,98.84,3.66,77.06,6.96,77.15,Prayagraj,2013-07-11 19:00:00,0
2013,27.29,25.87,26.58,21.24,91.81,0.01,98.9,4.31,76.04,7.23,76.25,Prayagraj,2013-07-11 20:00:00,0
2013,26.87,25.73,26.3,21.06,93.25,0.01,98.93,4.44,77.5,7.07,77.75,Prayagraj,2013-07-11 21:00:00,0
2013,26.56,25.62,26.08,20.94,94.5,0.01,98.91,4.35,78.51,6.78,78.85,Prayagraj,2013-07-11 22:00:00,0
2013,26.33,25.57,25.95,20.87,95.44,0.01,98.86,4.18,77.81,6.49,78.26,Prayagraj,2013-07-11 23:00:00,0
2013,26.18,25.51,25.84,20.81,95.94,0.01,98.83,3.99,76.4,6.33,76.87,Prayagraj,2013-07-12 00:00:00,0
2013,26.07,25.44,25.76,20.69,96.19,0,98.81,4.01,74.5,6.42,74.98,Prayagraj,2013-07-12 01:00:00,0
2013,26.01,25.36,25.68,20.63,96.06,0,98.8,4.23,73.04,6.7,73.55,Prayagraj,2013-07-12 02:00:00,0
2013,25.9,25.26,25.58,20.45,96.06,0,98.81,4.44,72.36,6.92,72.79,Prayagraj,2013-07-12 03:00:00,0
2013,25.74,25.06,25.4,20.26,95.94,0,98.85,4.51,71.63,6.96,71.95,Prayagraj,2013-07-12 04:00:00,0
2013,26.06,25.05,25.55,20.2,93.94,0,98.9,5.17,72.96,6.98,73.68,Prayagraj,2013-07-12 05:00:00,0
2013,27.02,25.05,26.04,20.2,88.88,0.01,98.95,6.33,76.36,7.94,77.32,Prayagraj,2013-07-12 06:00:00,0
2013,28.19,25.25,26.72,20.45,84,0.02,98.98,7.09,80.55,8.76,81.59,Prayagraj,2013-07-12 07:00:00,0
2013,29.37,25.49,27.43,20.75,79.56,0.01,98.99,7.46,88.38,9.04,89.5,Prayagraj,2013-07-12 08:00:00,0
2013,30.55,25.38,27.97,20.57,73.81,0.01,98.99,7.29,95.04,8.74,96.06,Prayagraj,2013-07-12 09:00:00,0
2013,31.73,25.25,28.49,20.45,68.5,0.01,98.93,7.08,96.46,8.42,97.52,Prayagraj,2013-07-12 10:00:00,0
2013,32.24,25.11,28.68,20.26,66,0.01,98.86,7.05,95.21,8.42,96.13,Prayagraj,2013-07-12 11:00:00,0
2013,32.34,25.03,28.69,20.2,65.38,0.01,98.78,7.03,92.42,8.42,93.35,Prayagraj,2013-07-12 12:00:00,0
2013,32.26,25.03,28.64,20.2,65.62,0.01,98.72,6.95,88.97,8.38,90,Prayagraj,2013-07-12 13:00:00,0
2013,32.14,25.15,28.65,20.39,66.56,0,98.68,6.75,85.69,8.26,86.74,Prayagraj,2013-07-12 14:00:00,0
2013,31.92,25.29,28.6,20.57,67.94,0,98.66,6.47,84.25,8.12,85.25,Prayagraj,2013-07-12 15:00:00,0
2013,31.33,25.59,28.46,20.94,71.5,0,98.68,5.68,83.21,7.53,83.63,Prayagraj,2013-07-12 16:00:00,0
2013,30.12,26.41,28.26,21.97,80.5,0,98.72,3.97,77.5,6.53,77.34,Prayagraj,2013-07-12 17:00:00,0
2013,28.62,26.46,27.54,22.03,88,0,98.77,3.16,71.39,6.67,71.48,Prayagraj,2013-07-12 18:00:00,0
2013,28.17,26.19,27.19,21.67,88.94,0,98.81,3.57,71.88,7.21,71.96,Prayagraj,2013-07-12 19:00:00,0
2013,27.87,26.06,26.97,21.48,89.75,0,98.86,4.24,78.32,7.6,78.31,Prayagraj,2013-07-12 20:00:00,0
2013,27.54,26.03,26.79,21.42,91.38,0,98.89,4.98,85.5,7.88,85.51,Prayagraj,2013-07-12 21:00:00,0
2013,27.18,25.98,26.58,21.36,93,0,98.89,5.3,90.76,7.89,91.13,Prayagraj,2013-07-12 22:00:00,0
2013,26.97,25.74,26.35,21.06,92.88,0,98.88,5.32,91.93,7.91,92.38,Prayagraj,2013-07-12 23:00:00,0
2013,26.94,25.48,26.2,20.75,91.56,0,98.87,5.61,92.07,8.71,93.14,Prayagraj,2013-07-13 00:00:00,0
2013,26.76,25.48,26.12,20.75,92.62,0,98.82,5.56,92.17,8.32,92.96,Prayagraj,2013-07-13 01:00:00,0
2013,26.49,25.6,26.05,20.94,94.75,0,98.78,4.81,89.81,7.23,90.74,Prayagraj,2013-07-13 02:00:00,0
2013,26.58,25.73,26.15,21.12,94.94,0,98.75,4.67,93.94,7.21,95.22,Prayagraj,2013-07-13 03:00:00,0
2013,26.58,25.85,26.21,21.24,95.56,0,98.73,4.31,96.03,6.72,97.41,Prayagraj,2013-07-13 04:00:00,0
2013,26.88,26.01,26.44,21.42,94.81,0,98.76,4.35,100.97,6.2,102.15,Prayagraj,2013-07-13 05:00:00,0
2013,27.8,26.35,27.07,21.85,91.69,0,98.83,4.73,112.93,5.8,114.32,Prayagraj,2013-07-13 06:00:00,0
2013,28.8,26.29,27.54,21.79,86.25,0.01,98.91,4.76,130.54,5.71,132,Prayagraj,2013-07-13 07:00:00,0
2013,29.5,25.87,27.69,21.24,80.81,0.29,98.97,4.51,146.23,5.35,147.21,Prayagraj,2013-07-13 08:00:00,0
2013,30.3,25.48,27.9,20.75,75.38,0.34,98.98,4.06,152.84,4.75,153.73,Prayagraj,2013-07-13 09:00:00,0
2013,31.37,25.26,28.31,20.45,70,0.31,98.94,3.24,150.72,3.73,151.88,Prayagraj,2013-07-13 10:00:00,0
2013,31.99,25.12,28.56,20.32,67,0.29,98.88,2.66,137.26,3.03,139.29,Prayagraj,2013-07-13 11:00:00,0
2013,32.2,25.08,28.65,20.26,66.06,0.25,98.79,2.58,121.38,2.92,124.2,Prayagraj,2013-07-13 12:00:00,0
2013,31.83,25.08,28.46,20.32,67.5,0.23,98.72,2.67,112.14,3.08,114.61,Prayagraj,2013-07-13 13:00:00,0
2013,31.57,25.26,28.41,20.51,69.19,0.25,98.66,2.77,108.89,3.37,111.09,Prayagraj,2013-07-13 14:00:00,0
2013,31.28,25.37,28.33,20.69,70.81,0.23,98.62,2.91,109.94,3.67,111.76,Prayagraj,2013-07-13 15:00:00,0
2013,31.04,25.77,28.4,21.18,73.5,0.17,98.59,2.81,108.79,3.89,110.43,Prayagraj,2013-07-13 16:00:00,0
2013,30.26,25.9,28.08,21.36,77.44,0.16,98.62,2.56,105.01,3.99,105.78,Prayagraj,2013-07-13 17:00:00,0
2013,28.73,26.54,27.63,22.16,87.81,0.17,98.67,2.12,93.17,4.33,93.1,Prayagraj,2013-07-13 18:00:00,0
2013,28.19,26.15,27.17,21.61,88.56,0.19,98.73,2.4,86.45,5.12,86.41,Prayagraj,2013-07-13 19:00:00,0
2013,27.79,25.8,26.8,21.18,88.81,0.22,98.8,2.69,83,5.9,83,Prayagraj,2013-07-13 20:00:00,0
2013,27.4,25.51,26.45,20.81,89.31,0.21,98.83,2.92,83.71,6.39,83.68,Prayagraj,2013-07-13 21:00:00,0
2013,27,25.3,26.15,20.51,90.25,0.21,98.8,2.99,88.5,6.46,88.48,Prayagraj,2013-07-13 22:00:00,0
2013,26.58,25.1,25.84,20.32,91.44,0.21,98.75,3.1,92.31,6.49,92.35,Prayagraj,2013-07-13 23:00:00,0
2013,26.19,24.94,25.56,20.14,92.69,0.21,98.69,3.4,91.84,6.53,91.92,Prayagraj,2013-07-14 00:00:00,0
2013,25.86,24.87,25.37,20.02,94.12,0.21,98.66,4.05,93.32,6.74,93.32,Prayagraj,2013-07-14 01:00:00,0
2013,25.66,24.87,25.27,20.08,95.31,0.21,98.68,4.49,104.83,6.96,104.89,Prayagraj,2013-07-14 02:00:00,0
2013,25.59,24.89,25.24,20.02,95.69,0.19,98.7,4.26,118.96,6.72,119.07,Prayagraj,2013-07-14 03:00:00,0
2013,25.46,24.87,25.16,20.02,96.44,0.17,98.72,3.46,130.88,5.97,130.97,Prayagraj,2013-07-14 04:00:00,0
2013,26.07,25.18,25.62,20.39,94.69,0.17,98.76,3.75,144.75,5.12,144.25,Prayagraj,2013-07-14 05:00:00,0
2013,27.46,25.7,26.58,21.06,90.06,0.17,98.79,3.92,156.25,4.73,156.57,Prayagraj,2013-07-14 06:00:00,0
2013,29.38,25.74,27.56,21.06,80.69,0.19,98.84,4.51,158.86,5.46,158.32,Prayagraj,2013-07-14 07:00:00,0
2013,30.92,25.65,28.29,21,73.5,0,98.87,4.31,150.46,5.01,150.28,Prayagraj,2013-07-14 08:00:00,0
2013,31.98,25.71,28.84,21.06,69.44,0.01,98.86,3.77,136.68,4.25,137.01,Prayagraj,2013-07-14 09:00:00,0
2013,32.61,25.66,29.13,21,66.81,0.01,98.84,3.55,121.76,3.96,122.34,Prayagraj,2013-07-14 10:00:00,0
2013,32.98,25.63,29.31,20.94,65.25,0.01,98.78,3.55,110.63,3.95,111.44,Prayagraj,2013-07-14 11:00:00,0
2013,33.26,25.62,29.44,20.94,64.25,0.01,98.71,3.6,103.55,4.03,104.36,Prayagraj,2013-07-14 12:00:00,0
2013,33.35,25.57,29.46,20.87,63.75,0,98.64,3.55,100.02,3.99,100.72,Prayagraj,2013-07-14 13:00:00,0
2013,33.03,25.61,29.32,20.94,65,0,98.58,3.3,96.94,3.86,97.33,Prayagraj,2013-07-14 14:00:00,0
2013,32.33,25.68,29.01,21.06,67.94,0,98.54,3.13,93.72,3.89,93.91,Prayagraj,2013-07-14 15:00:00,0
